split,seed,model,source_condition,target_condition,source_spearman,transfer_spearman,transfer_gap,assay_spearman,train_rows,test_rows,exact_variant_overlap,shared_position_count
position_holdout,42,additive_ridge,mean_y_S19,mean_y_S7,0.20443325900201792,0.2138615790665058,-0.009428320064487877,0.9547969909985656,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S19,mean_y_S8,0.20443325900201792,0.2112992447742774,-0.00686598577225947,0.9573906416218252,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S19,mean_y_S9,0.20443325900201792,0.20600297186355795,-0.0015697128615400346,0.9445649267760422,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S20,mean_y_S10,0.2823446859999207,0.27897068991439955,0.003373996085521136,0.938662288019901,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S20,mean_y_S11,0.2823446859999207,0.2764244200873907,0.005920265912529976,0.9319044613124339,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S20,mean_y_S12,0.2823446859999207,0.2754604896665692,0.006884196333351467,0.9297775136158324,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S20,mean_y_S15,0.2823446859999207,0.2819527213829159,0.000391964617004803,0.9544572827742595,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S20,mean_y_S16,0.2823446859999207,0.2852973805462202,-0.002952694546299539,0.9666851744863455,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S20,mean_y_S17,0.2823446859999207,0.2873166067315568,-0.004971920731636104,0.9782546523191338,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S20,mean_y_S18,0.2823446859999207,0.2862216186113435,-0.003876932611422801,0.9904982334505589,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S20,mean_y_S19,0.2823446859999207,0.2838238877889395,-0.0014792017890188358,0.9975414909090545,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S20,mean_y_S20,0.2823446859999207,0.2823446859999207,0.0,1.0,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S20,mean_y_S21,0.2823446859999207,0.28565123633457823,-0.003306550334657543,0.9959161462418903,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S20,mean_y_S22,0.2823446859999207,0.28590772604515285,-0.0035630400452321687,0.9856311172066717,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S20,mean_y_S23,0.2823446859999207,0.28520366074783143,-0.0028589747479107475,0.9785949856199075,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S20,mean_y_S24,0.2823446859999207,0.28543237622735845,-0.003087690227437767,0.9764031966577245,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S20,mean_y_S3,0.2823446859999207,0.20260545206696953,0.07973923393295115,0.6553742157790636,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S20,mean_y_S4,0.2823446859999207,0.23671906279868238,0.04562562320123831,0.7590096646823128,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S20,mean_y_S5,0.2823446859999207,0.26689646283395335,0.015448223165967334,0.8491736114051286,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S20,mean_y_S6,0.2823446859999207,0.28987606567203394,-0.007531379672113259,0.9207093209402617,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S20,mean_y_S7,0.2823446859999207,0.29890871233247535,-0.01656402633255466,0.9549470718584574,5552,832,0,0
