assay_id,uniprot_id,taxon,coarse_selection_type,seed,model,random_spearman,position_spearman,spearman_gap,random_observed_coverage,position_observed_coverage,observed_coverage_gap,random_normalized_rmse,position_normalized_rmse,normalized_rmse_gap
SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,Human,Activity,50,additive_ridge,0.5758461798857799,0.33778395109456066,0.23806222879121924,0.8203799654576857,0.7389033942558747,0.08147657120181095,0.80867154122834,0.9203756312345496,-0.11170409000620962
SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,Human,Activity,51,additive_ridge,0.598736642661219,0.326880937248441,0.271855705412778,0.8061312607944733,0.7027729636048526,0.10335829718962064,0.8325419674296833,0.9661801577024212,-0.13363819027273782
SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,Prokaryote,Stability,42,additive_ridge,0.7148693425394865,0.41902883780678113,0.2958405047327054,0.8271604938271605,0.6502057613168725,0.17695473251028804,0.7576177039529691,0.97692291257021,-0.2193052086172409
SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,Prokaryote,Stability,43,additive_ridge,0.6633640595389229,0.5458171023914651,0.11754695714745778,0.7448559670781894,0.7642276422764228,-0.019371675198233462,0.662646413790597,0.7835783609457551,-0.12093194715515809
SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,Prokaryote,Stability,44,additive_ridge,0.6714344973162658,0.3044653844801518,0.366969112836114,0.7160493827160493,0.5648535564853556,0.15119582623069372,0.8455696209156913,1.1698341880143794,-0.3242645670986881
SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,Prokaryote,Stability,45,additive_ridge,0.6309234086183912,0.5987165617169223,0.03220684690146891,0.8353909465020576,0.6553191489361702,0.18007179756588743,0.6913303600914581,0.8771802908344414,-0.18584993074298328
SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,Prokaryote,Stability,46,additive_ridge,0.6541411799732714,0.5257576593890553,0.1283835205842161,0.8641975308641975,0.6748971193415638,0.18930041152263366,0.6553177266419905,0.9287513202894744,-0.2734335936474839
SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,Prokaryote,Stability,47,additive_ridge,0.7480827483311339,0.45011339263738964,0.2979693556937442,0.7818930041152263,0.5230125523012552,0.2588804518139711,0.7273582398010497,1.0967454967379113,-0.3693872569368616
SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,Prokaryote,Stability,48,additive_ridge,0.7332239433580714,0.4716687384548914,0.26155520490318,0.8436213991769548,0.8700787401574803,-0.026457340980525546,0.6221333168584141,0.6429398696011,-0.020806552742685835
SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,Prokaryote,Stability,49,additive_ridge,0.7175882019399157,0.6108043054258012,0.10678389651411446,0.8106995884773662,0.717948717948718,0.09275087052864828,0.6777572432074256,0.9501442986872977,-0.2723870554798721
SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,Prokaryote,Stability,50,additive_ridge,0.6883481277420671,0.3736775602904339,0.3146705674516332,0.831275720164609,0.6463414634146342,0.18493425674997488,0.6716350241853988,0.8774838187498276,-0.20584879456442884
SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,Prokaryote,Stability,51,additive_ridge,0.6967489098636639,0.6403971826227166,0.05635172724094728,0.7777777777777778,0.8600823045267489,-0.08230452674897115,0.7172921023834948,0.7383757631214936,-0.021083660737998722
SDA_BACSU_Tsuboyama_2023_1PV0,SDA_BACSU,Prokaryote,Stability,42,additive_ridge,0.7520174796706072,0.30565675474596204,0.4463607249246451,0.7964071856287425,0.4269005847953216,0.36950660083342085,0.6734503048501514,1.0542552296197667,-0.38080492476961525
SDA_BACSU_Tsuboyama_2023_1PV0,SDA_BACSU,Prokaryote,Stability,43,additive_ridge,0.619033877168211,0.18987688098495215,0.42915699618325887,0.8263473053892215,0.7368421052631579,0.08950520012606367,0.6312331365436301,1.075102031345434,-0.4438688948018039
SDA_BACSU_Tsuboyama_2023_1PV0,SDA_BACSU,Prokaryote,Stability,44,additive_ridge,0.7259422634936668,0.16446108431132553,0.5614811791823412,0.8143712574850299,0.52046783625731,0.29390342122771995,0.679559399082476,1.0478651796972243,-0.3683057806147483
SDA_BACSU_Tsuboyama_2023_1PV0,SDA_BACSU,Prokaryote,Stability,45,additive_ridge,0.7105960196646296,0.2371205030359757,0.4734755166286539,0.844311377245509,0.4502923976608187,0.3940189795846903,0.6008430392466717,1.5465221726587113,-0.9456791334120396
SDA_BACSU_Tsuboyama_2023_1PV0,SDA_BACSU,Prokaryote,Stability,46,additive_ridge,0.7105702536407393,0.17286341709266329,0.537706836548076,0.7305389221556886,0.5847953216374269,0.14574360051826174,0.7202502263525686,0.9313529887025326,-0.21110276234996395
