fold,assay_id,uniprot_id,model,calibration_method,retained_fraction,retained_rows,mae,normalized_mae,uncertainty_threshold
2,OTC_HUMAN_Lo_2023,OTC_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.20813986747213203,0.7210257208497971,0.3298271505584437
2,OXDA_RHOTO_Vanella_2023_activity,OXDA_RHOTO,cross_protein_histgb,standard_split,1.0,1000,0.22272798786779766,0.7715527752296827,0.3298271505584437
2,OXDA_RHOTO_Vanella_2023_expression,OXDA_RHOTO,cross_protein_histgb,standard_split,1.0,1000,0.2324291809079926,0.805158703567975,0.3298271505584437
2,PHOT_CHLRE_Chen_2023,PHOT_CHLRE,cross_protein_histgb,standard_split,1.0,1000,0.18036166383265095,0.6247914433874187,0.3298271505584437
2,PIN1_HUMAN_Tsuboyama_2023_1I6C,PIN1_HUMAN,cross_protein_histgb,standard_split,1.0,686,0.14535353943096646,0.5035199656902207,0.3298271505584437
2,PITX2_HUMAN_Tsuboyama_2023_2L7M,PITX2_HUMAN,cross_protein_histgb,standard_split,1.0,938,0.164905482706287,0.5712496736192385,0.3298271505584437
2,PPARG_HUMAN_Majithia_2016,PPARG_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.2047332517876955,0.7092173108835113,0.3298271505584437
2,Q2N0S5_9HIV1_Haddox_2018,Q2N0S5_9HIV1,cross_protein_histgb,standard_split,1.0,1000,0.22462888863750066,0.7781376850047046,0.3298271505584437
2,RASH_HUMAN_Bandaru_2017,RASH_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.2047260575758932,0.709192221305636,0.3298271505584437
2,RCD1_ARATH_Tsuboyama_2023_5OAO,RCD1_ARATH,cross_protein_histgb,standard_split,1.0,988,0.17331248868233232,0.6003723794905352,0.3298271505584437
2,RD23A_HUMAN_Tsuboyama_2023_1IFY,RD23A_HUMAN,cross_protein_histgb,standard_split,1.0,798,0.16529894400559741,0.5726127885094574,0.3298271505584437
2,RNC_ECOLI_Weeks_2023,RNC_ECOLI,cross_protein_histgb,standard_split,1.0,1000,0.19548680298665794,0.6771864885575267,0.3298271505584437
2,SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,cross_protein_histgb,standard_split,1.0,1000,0.23713549197776534,0.8214618514976915,0.3298271505584437
2,SPG1_STRSG_Olson_2014,SPG1_STRSG,cross_protein_histgb,standard_split,1.0,1000,0.23087909256792433,0.8000347019783368,0.3298271505584437
2,SPIKE_SARS2_Starr_2020_binding,SPIKE_SARS2,cross_protein_histgb,standard_split,1.0,1000,0.24946985199448637,0.8642787057510595,0.3298271505584437
2,SPIKE_SARS2_Starr_2020_expression,SPIKE_SARS2,cross_protein_histgb,standard_split,1.0,1000,0.25403517498327066,0.8800164739745207,0.3298271505584437
2,SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,cross_protein_histgb,standard_split,1.0,889,0.15251039923237608,0.528311854545064,0.3298271505584437
2,SRC_HUMAN_Ahler_2019,SRC_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.18488465869182913,0.6404595650184204,0.3298271505584437
2,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,SRC_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.1988824654189448,0.6889494141551386,0.3298271505584437
2,SRC_HUMAN_Nguyen_2022,SRC_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.2036240810708619,0.7053748608060324,0.3298271505584437
2,SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.2269331142766589,0.7861197607539934,0.3298271505584437
2,TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.20410038420644763,0.707024824092292,0.3298271505584437
2,TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,cross_protein_histgb,standard_split,1.0,562,0.22790091772198637,0.7894731869565155,0.3298271505584437
2,UBR5_HUMAN_Tsuboyama_2023_1I2T,UBR5_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.20134855172562902,0.6974921919845823,0.3298271505584437
2,YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,cross_protein_histgb,standard_split,1.0,714,0.1852568944480446,0.641749336690968,0.3298271505584437
3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,cross_protein_histgb,standard_split,1.0,1000,0.24925069570504155,0.8634316198490264,0.32673592145416375
3,ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.18750377853149416,0.6495324668216954,0.32673592145416375
3,BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.20900210769874727,0.7240049008489663,0.32673592145416375
3,CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.2371255221154782,0.8214273148643715,0.32673592145416375
3,CAR11_HUMAN_Meitlis_2020_lof,CAR11_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.2274866100440526,0.7880371272944773,0.32673592145416375
3,CASP7_HUMAN_Roychowdhury_2020,CASP7_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.1762025923141345,0.6103839898189238,0.32673592145416375
3,CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,cross_protein_histgb,standard_split,1.0,917,0.16274702438966848,0.5637725652713428,0.32673592145416375
3,CCR5_HUMAN_Gill_2023,CCR5_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.22669830997053542,0.7853125163305669,0.32673592145416375
3,DLG4_RAT_McLaughlin_2012,DLG4_RAT,cross_protein_histgb,standard_split,1.0,1000,0.2044386791912826,0.7081967893669302,0.32673592145416375
3,ENV_HV1BR_Haddox_2016,ENV_HV1BR,cross_protein_histgb,standard_split,1.0,1000,0.23029960749165382,0.7977816411683493,0.32673592145416375
3,GAL4_YEAST_Kitzman_2015,GAL4_YEAST,cross_protein_histgb,standard_split,1.0,1000,0.19563381579460049,0.6776965815533648,0.32673592145416375
3,HECD1_HUMAN_Tsuboyama_2023_3DKM,HECD1_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.17447693561082805,0.6044061366568994,0.32673592145416375
3,ILF3_HUMAN_Tsuboyama_2023_2L33,ILF3_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.21284579899004555,0.7373198447167172,0.32673592145416375
3,ISDH_STAAW_Tsuboyama_2023_2LHR,ISDH_STAAW,cross_protein_histgb,standard_split,1.0,940,0.2094246544029888,0.7254686940859025,0.32673592145416375
3,KCNJ2_MOUSE_Coyote-Maestas_2022_function,KCNJ2_MOUSE,cross_protein_histgb,standard_split,1.0,1000,0.22052923577448083,0.7639360683832221,0.32673592145416375
3,KCNJ2_MOUSE_Coyote-Maestas_2022_surface,KCNJ2_MOUSE,cross_protein_histgb,standard_split,1.0,1000,0.23861761807431567,0.8265960894697089,0.32673592145416375
3,MK01_HUMAN_Brenan_2016,MK01_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.25153534859964977,0.8713444430206153,0.32673592145416375
3,NCAP_I34A1_Doud_2015,NCAP_I34A1,cross_protein_histgb,standard_split,1.0,1000,0.26150531384076176,0.9058814329837179,0.32673592145416375
3,OBSCN_HUMAN_Tsuboyama_2023_1V1C,OBSCN_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.15241561761427902,0.5279834511416339,0.32673592145416375
3,PA_I34A1_Wu_2015,PA_I34A1,cross_protein_histgb,standard_split,1.0,1000,0.2467723482849591,0.854844917687829,0.32673592145416375
3,POLG_HCVJF_Qi_2014,POLG_HCVJF,cross_protein_histgb,standard_split,1.0,1000,0.21510644995153136,0.8041813289478764,0.32673592145416375
3,PSAE_PICP2_Tsuboyama_2023_1PSE,PSAE_PICP2,cross_protein_histgb,standard_split,1.0,1000,0.18051687990379353,0.6253291278990014,0.32673592145416375
3,Q837P5_ENTFA_Meier_2023,Q837P5_ENTFA,cross_protein_histgb,standard_split,1.0,747,0.2141659231137339,0.7418931849341691,0.32673592145416375
3,R1AB_SARS2_Flynn_2022,R1AB_SARS2,cross_protein_histgb,standard_split,1.0,1000,0.24919517476897585,0.8632378390207717,0.32673592145416375
3,RAD_ANTMA_Tsuboyama_2023_2CJJ,RAD_ANTMA,cross_protein_histgb,standard_split,1.0,774,0.22789612453814678,0.7894559919911952,0.32673592145416375
3,RBP1_HUMAN_Tsuboyama_2023_2KWH,RBP1_HUMAN,cross_protein_histgb,standard_split,1.0,975,0.17594431525325627,0.6094893072161381,0.32673592145416375
3,RL20_AQUAE_Tsuboyama_2023_1GYZ,RL20_AQUAE,cross_protein_histgb,standard_split,1.0,1000,0.1919621533835809,0.6649767380698361,0.32673592145416375
3,RL40A_YEAST_Mavor_2016,RL40A_YEAST,cross_protein_histgb,standard_split,1.0,1000,0.20629789462680131,0.7152250002732123,0.32673592145416375
3,RL40A_YEAST_Roscoe_2013,RL40A_YEAST,cross_protein_histgb,standard_split,1.0,1000,0.19943530679172078,0.6908645138050368,0.32673592145416375
3,RL40A_YEAST_Roscoe_2014,RL40A_YEAST,cross_protein_histgb,standard_split,1.0,1000,0.20041846297516402,0.694270268430913,0.32673592145416375
3,S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.19041411804454145,0.6596141836703013,0.32673592145416375
3,S22A1_HUMAN_Yee_2023_activity,S22A1_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.19458062757434744,0.6740474032786008,0.32673592145416375
3,SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.19705353624026178,0.6826138226568637,0.32673592145416375
3,SPA_STAAU_Tsuboyama_2023_1LP1,SPA_STAAU,cross_protein_histgb,standard_split,1.0,1000,0.2190891914716638,0.758947601510111,0.32673592145416375
3,SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.19572243922395444,0.6780027568358648,0.32673592145416375
3,TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,cross_protein_histgb,standard_split,1.0,621,0.12983239483101708,0.44975319175589723,0.32673592145416375
3,THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,cross_protein_histgb,standard_split,1.0,656,0.2031376709018316,0.7036903514725529,0.32673592145416375
3,TPK1_HUMAN_Weile_2017,TPK1_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.23665898347977027,0.8198111817336943,0.32673592145416375
3,UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.1669474755282825,0.5783233087824209,0.32673592145416375
4,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,cross_protein_histgb,standard_split,1.0,1000,0.2213074025507234,0.766631713933855,0.3394073969743821
4,A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA,cross_protein_histgb,standard_split,1.0,1000,0.20048225603009984,0.6944912541660436,0.3394073969743821
4,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,cross_protein_histgb,standard_split,1.0,1000,0.21363026504867166,0.7400835566474033,0.3394073969743821
4,A4_HUMAN_Seuma_2022,A4_HUMAN,cross_protein_histgb,standard_split,1.0,796,0.21537705959433684,0.7460886087591472,0.3394073969743821
4,ACE2_HUMAN_Chan_2020,ACE2_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.24247891241737593,0.8399720121279892,0.3394073969743821
4,BBC1_YEAST_Tsuboyama_2023_1TG0,BBC1_YEAST,cross_protein_histgb,standard_split,1.0,1000,0.17763136865081314,0.615333418709198,0.3394073969743821
4,CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,cross_protein_histgb,standard_split,1.0,532,0.2563858183135831,0.888148096353069,0.3394073969743821
4,CASP3_HUMAN_Roychowdhury_2020,CASP3_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.18786273000021897,0.6507759118059837,0.3394073969743821
4,CCDB_ECOLI_Adkar_2012,CCDB_ECOLI,cross_protein_histgb,standard_split,1.0,1000,0.20703903130388163,0.7187267941599669,0.3394073969743821
4,DLG4_HUMAN_Faure_2021,DLG4_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.1948082359905236,0.6748359109431612,0.3394073969743821
4,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,cross_protein_histgb,standard_split,1.0,1000,0.26415213029452067,0.9150525187741292,0.3394073969743821
4,FKBP3_HUMAN_Tsuboyama_2023_2KFV,FKBP3_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.22688781624991902,0.7859628437079427,0.3394073969743821
4,HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD,cross_protein_histgb,standard_split,1.0,1000,0.14984453538285875,0.5190769565778706,0.3394073969743821
4,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,cross_protein_histgb,standard_split,1.0,1000,0.2378365437129641,0.8238903671601466,0.3394073969743821
4,HSP82_YEAST_Flynn_2019,HSP82_YEAST,cross_protein_histgb,standard_split,1.0,1000,0.22176521983776543,0.7682176426349537,0.3394073969743821
4,HSP82_YEAST_Mishra_2016,HSP82_YEAST,cross_protein_histgb,standard_split,1.0,1000,0.20452273481602964,0.7084878902526327,0.3394073969743821
4,IF1_ECOLI_Kelsic_2016,IF1_ECOLI,cross_protein_histgb,standard_split,1.0,1000,0.22384642299955784,0.7754288948668496,0.3394073969743821
4,KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.2579969905747684,0.8937282386149662,0.3394073969743821
4,KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.19873255027814005,0.6884300926140823,0.3394073969743821
4,MET_HUMAN_Estevam_2023,MET_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.18017378053960068,0.6241405962430822,0.3394073969743821
4,MTHR_HUMAN_Weile_2021,MTHR_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.22106202705960132,0.765781854904018,0.3394073969743821
4,MYO3_YEAST_Tsuboyama_2023_2BTT,MYO3_YEAST,cross_protein_histgb,standard_split,1.0,947,0.17762794112889516,0.6153215808199622,0.3394073969743821
4,NUSG_MYCTU_Tsuboyama_2023_2MI6,NUSG_MYCTU,cross_protein_histgb,standard_split,1.0,1000,0.1740502191905194,0.6029279468770073,0.3394073969743821
4,PAI1_HUMAN_Huttinger_2021,PAI1_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.22698500437654973,0.7863001007896933,0.3394073969743821
4,POLG_DEN26_Suphatrakul_2023,POLG_DEN26,cross_protein_histgb,standard_split,1.0,1000,0.23206548324307566,0.80389881968127,0.3394073969743821
4,PRKN_HUMAN_Clausen_2023,PRKN_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.20009140421169164,0.6931373030736405,0.3394073969743821
4,Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,cross_protein_histgb,standard_split,1.0,1000,0.24172101444991517,0.8373465852902492,0.3394073969743821
4,RASK_HUMAN_Weng_2022_abundance,RASK_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.25127337756038165,0.8704369482666199,0.3394073969743821
4,RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.2036919664334517,0.7056100227178048,0.3394073969743821
4,REV_HV1H2_Fernandes_2016,REV_HV1H2,cross_protein_histgb,standard_split,1.0,1000,0.2383823403012444,0.8257810629484933,0.3394073969743821
4,RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,cross_protein_histgb,standard_split,1.0,969,0.18680204660597632,0.6471016159427548,0.3394073969743821
4,SAV1_MOUSE_Tsuboyama_2023_2YSB,SAV1_MOUSE,cross_protein_histgb,standard_split,1.0,679,0.1799507878495292,0.6233684908797607,0.3394073969743821
4,SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,cross_protein_histgb,standard_split,1.0,1000,0.1894609579994277,0.6563123387676152,0.3394073969743821
4,SOX30_HUMAN_Tsuboyama_2023_7JJK,SOX30_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.19072305016716093,0.660684356470322,0.3394073969743821
4,SRBS1_HUMAN_Tsuboyama_2023_2O2W,SRBS1_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.15721468897033333,0.5446079302895447,0.3394073969743821
4,TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.13886033030178987,0.48102653499032,0.3394073969743821
4,UBC9_HUMAN_Weile_2017,UBC9_HUMAN,cross_protein_histgb,standard_split,1.0,1000,0.207735327457105,0.7196166431737393,0.3394073969743821
4,UBE4B_MOUSE_Starita_2013,UBE4B_MOUSE,cross_protein_histgb,standard_split,1.0,899,0.2146479065132514,0.7435629972789056,0.3394073969743821
4,VG08_BPP22_Tsuboyama_2023_2GP8,VG08_BPP22,cross_protein_histgb,standard_split,1.0,723,0.16724127102178835,0.5793413112152604,0.3394073969743821
0,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,cross_protein_ridge,mondrian_substitution,0.25,250,0.19185357750606535,0.6646006200091105,0.33680822347339834
0,AMFR_HUMAN_Tsuboyama_2023_4G3O,AMFR_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,205,0.19899495947722665,0.6893392731256516,0.33680822347339834
0,ANCSZ_Hobbs_2022,ANCSZ,cross_protein_ridge,mondrian_substitution,0.25,250,0.18542412869071961,0.6423283448472854,0.33680822347339834
0,BCHB_CHLTE_Tsuboyama_2023_2KRU,BCHB_CHLTE,cross_protein_ridge,mondrian_substitution,0.25,223,0.2104320060301651,0.7289583121087737,0.33680822347339834
0,CALM1_HUMAN_Weile_2017,CALM1_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,250,0.24817272167396545,0.8596959661483634,0.33680822347339834
0,CBPA2_HUMAN_Tsuboyama_2023_1O6X,CBPA2_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,250,0.19373901147079467,0.6711319581172347,0.33680822347339834
0,CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,cross_protein_ridge,mondrian_substitution,0.25,250,0.18463163466930388,0.6395830636550712,0.33680822347339834
0,DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,250,0.1684709764766693,0.5836008735171745,0.33680822347339834
0,DYR_ECOLI_Nguyen_2023,DYR_ECOLI,cross_protein_ridge,mondrian_substitution,0.25,250,0.19528661347579956,0.6773184565799573,0.33680822347339834
0,DYR_ECOLI_Thompson_2019,DYR_ECOLI,cross_protein_ridge,mondrian_substitution,0.25,250,0.1871293397321701,0.6482353721236391,0.33680822347339834
0,ESTA_BACSU_Nutschel_2020,ESTA_BACSU,cross_protein_ridge,mondrian_substitution,0.25,250,0.23607162690162659,0.8177787135741607,0.33870256710052493
0,GFP_AEQVI_Sarkisyan_2016,GFP_AEQVI,cross_protein_ridge,mondrian_substitution,0.25,250,0.23027294899845122,0.797689293392815,0.33680822347339834
0,HMDH_HUMAN_Jiang_2019,HMDH_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,250,0.20871202620983126,0.7230001478874081,0.33680822347339834
0,LGK_LIPST_Klesmith_2015,LGK_LIPST,cross_protein_ridge,mondrian_substitution,0.25,250,0.21338028452587127,0.7391716372576067,0.33680822347339834
0,MSH2_HUMAN_Jia_2020,MSH2_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,250,0.23043030137729642,0.7982375608777433,0.33680822347339834
0,NUD15_HUMAN_Suiter_2020,NUD15_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,250,0.18840248493385314,0.6526456786782481,0.33680822347339834
0,ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,cross_protein_ridge,mondrian_substitution,0.25,168,0.1933838301137725,0.6699019866308868,0.33680822347339834
0,OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,159,0.16704618248785788,0.578665668106093,0.33680822347339834
0,P53_HUMAN_Giacomelli_2018_Null_Etoposide,P53_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,250,0.21197565055751802,0.7343055606190465,0.33680822347339834
0,P53_HUMAN_Giacomelli_2018_Null_Nutlin,P53_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,250,0.2114402216043472,0.7324507793901851,0.33680822347339834
0,P53_HUMAN_Giacomelli_2018_WT_Nutlin,P53_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,250,0.22222773054790496,0.7698198252294042,0.33680822347339834
0,P53_HUMAN_Kotler_2018,P53_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,250,0.18501325532913207,0.6409050370601388,0.33680822347339834
0,P84126_THETH_Chan_2017,P84126_THETH,cross_protein_ridge,mondrian_substitution,0.25,250,0.21824824273967744,0.7560344704609276,0.33680822347339834
0,PKN1_HUMAN_Tsuboyama_2023_1URF,PKN1_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,250,0.19931297479915616,0.6904407431401253,0.33680822347339834
0,POLG_PESV_Tsuboyama_2023_2MXD,POLG_PESV,cross_protein_ridge,mondrian_substitution,0.25,249,0.23837466676844682,0.8257544851977945,0.33680822347339834
0,PPM1D_HUMAN_Miller_2022,PPM1D_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,250,0.19441327630138397,0.6734685640925208,0.33680822347339834
0,PTEN_HUMAN_Matreyek_2021,PTEN_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,250,0.19523438797092438,0.6763121780141906,0.33680822347339834
0,PTEN_HUMAN_Mighell_2018,PTEN_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,250,0.20053743696975707,0.6946824087278607,0.33680822347339834
0,Q59976_STRSQ_Romero_2015,Q59976_STRSQ,cross_protein_ridge,mondrian_substitution,0.25,250,0.1861161897096634,0.6447263192041888,0.33680822347339834
0,RCRO_LAMBD_Tsuboyama_2023_1ORC,RCRO_LAMBD,cross_protein_ridge,mondrian_substitution,0.25,250,0.2005417456932068,0.6946973325071356,0.33680822347339834
0,RPC1_BP434_Tsuboyama_2023_1R69,RPC1_BP434,cross_protein_ridge,mondrian_substitution,0.25,250,0.16090154380226135,0.5573795764534296,0.33680822347339834
0,SERC_HUMAN_Xie_2023,SERC_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,250,0.20841366208457948,0.7219664644272885,0.33680822347339834
0,SPG2_STRSG_Tsuboyama_2023_5UBS,SPG2_STRSG,cross_protein_ridge,mondrian_substitution,0.25,250,0.21915702742004395,0.7591825922459544,0.33680822347339834
0,SQSTM_MOUSE_Tsuboyama_2023_2RRU,SQSTM_MOUSE,cross_protein_ridge,mondrian_substitution,0.25,177,0.16749007636367208,0.5802032244297314,0.33680822347339834
0,TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,250,0.30068503292179105,1.04160402899427,0.3397332310676575
0,TRPC_SACS2_Chan_2017,TRPC_SACS2,cross_protein_ridge,mondrian_substitution,0.25,250,0.2312905048713684,0.8012142601710452,0.33680822347339834
0,VILI_CHICK_Tsuboyama_2023_1YU5,VILI_CHICK,cross_protein_ridge,mondrian_substitution,0.25,250,0.19426602923393246,0.6729576021145489,0.33680822347339834
0,VRPI_BPT7_Tsuboyama_2023_2WNM,VRPI_BPT7,cross_protein_ridge,mondrian_substitution,0.25,250,0.20146844430541994,0.6979075122715394,0.33680822347339834
0,YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,cross_protein_ridge,mondrian_substitution,0.25,232,0.21420659043789617,0.7420338267310767,0.33680822347339834
1,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,cross_protein_ridge,mondrian_substitution,0.25,250,0.23378050963878633,0.8098398459474714,0.33016778802871705
1,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,cross_protein_ridge,mondrian_substitution,0.25,231,0.2659078663228737,0.9211327494679505,0.33016778802871705
1,AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,cross_protein_ridge,mondrian_substitution,0.25,250,0.23381830846881868,0.8099707874310211,0.33016778802871705
1,ARGR_ECOLI_Tsuboyama_2023_1AOY,ARGR_ECOLI,cross_protein_ridge,mondrian_substitution,0.25,250,0.1789712522096634,0.6199749138302558,0.33016778802871705
1,BLAT_ECOLX_Deng_2012,BLAT_ECOLX,cross_protein_ridge,mondrian_substitution,0.25,250,0.22597649323368074,0.7828063915846201,0.33016778802871705
1,BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,cross_protein_ridge,mondrian_substitution,0.25,250,0.1871972815246582,0.6484864684877351,0.33016778802871705
1,BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,cross_protein_ridge,mondrian_substitution,0.25,248,0.18850597314503276,0.6658113201700929,0.33016778802871705
1,BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,cross_protein_ridge,mondrian_substitution,0.25,250,0.1916356097822189,0.6638455572873546,0.33016778802871705
1,CAS9_STRP1_Spencer_2017_positive,CAS9_STRP1,cross_protein_ridge,mondrian_substitution,0.25,250,0.22879327490425108,0.7925635494103462,0.32548718070983884
1,CBS_HUMAN_Sun_2020,CBS_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,250,0.23605068488407135,0.8259645609561903,0.33016778802871705
1,CUE1_YEAST_Tsuboyama_2023_2MYX,CUE1_YEAST,cross_protein_ridge,mondrian_substitution,0.25,239,0.15908199912898655,0.5510765122391471,0.33016778802871705
1,D7PM05_CLYGR_Somermeyer_2022,D7PM05_CLYGR,cross_protein_ridge,mondrian_substitution,0.25,250,0.21954480343627933,0.7606563576513072,0.32627979087829595
1,DOCK1_MOUSE_Tsuboyama_2023_2M0Y,DOCK1_MOUSE,cross_protein_ridge,mondrian_substitution,0.25,250,0.15890869436645508,0.5504761400524076,0.33016778802871705
1,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,cross_protein_ridge,mondrian_substitution,0.25,250,0.20240316363048552,0.7011454766141821,0.33016778802871705
1,GRB2_HUMAN_Faure_2021,GRB2_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,250,0.17269590929222106,0.5982364774251796,0.33016778802871705
1,HXK4_HUMAN_Gersing_2022_activity,HXK4_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,250,0.19436005205345153,0.6732833068783571,0.33016778802871705
1,HXK4_HUMAN_Gersing_2023_abundance,HXK4_HUMAN,cross_protein_ridge,mondrian_substitution,0.25,250,0.22301477890872953,0.7725462420905368,0.33016778802871705
1,I6TAH8_I68A0_Doud_2015,I6TAH8_I68A0,cross_protein_ridge,mondrian_substitution,0.25,250,0.24693362197589874,0.8554035864204267,0.33016778802871705
1,MAFG_MOUSE_Tsuboyama_2023_1K1V,MAFG_MOUSE,cross_protein_ridge,mondrian_substitution,0.25,191,0.1856461569556902,0.6430977059342496,0.32627979087829595
1,MBD11_ARATH_Tsuboyama_2023_6ACV,MBD11_ARATH,cross_protein_ridge,mondrian_substitution,0.25,250,0.20118149472332,0.6969134892637122,0.33016778802871705
1,MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,cross_protein_ridge,mondrian_substitution,0.25,250,0.1988340384836197,0.694181477797755,0.33016778802871705
