fold,repeat,assay_id,uniprot_id,model,calibration_method,retained_fraction,retained_rows,mae,normalized_mae,uncertainty_threshold,feature_set,family_id
4,2,YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,357,0.20052167322998202,0.694628133386926,0.3554840337905785,mutation_descriptors_only,cssf_ca121528f828
0,3,A4D664_9INFA_Soh_2019,A4D664_9INFA,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2269510551626521,0.7861819098372139,0.35238768667452586,mutation_descriptors_only,cssf_c55b9af61b07
0,3,ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.22185894494908232,0.7685423138021272,0.35238768667452586,mutation_descriptors_only,cssf_516e14d168fd
0,3,ANCSZ_Hobbs_2022,ANCSZ,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.233274896640679,0.808088350268345,0.35238768667452586,mutation_descriptors_only,cssf_88339869d8cb
0,3,BCHB_CHLTE_Tsuboyama_2023_2KRU,BCHB_CHLTE,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,445,0.2068501803661856,0.7165504962088098,0.35238768667452586,mutation_descriptors_only,cssf_39e5faa59a41
0,3,CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.23783725873878347,0.823892844083481,0.35238768667452586,mutation_descriptors_only,cssf_0fc8efec29c6
0,3,CAR11_HUMAN_Meitlis_2020_lof,CAR11_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.24010947201413513,0.8317640256961558,0.35238768667452586,mutation_descriptors_only,cssf_0fc8efec29c6
0,3,CAS9_STRP1_Spencer_2017_positive,CAS9_STRP1,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.24109644513361222,0.8351830025829229,0.35238768667452586,mutation_descriptors_only,cssf_2fb7a12de8e4
0,3,CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,459,0.21074137722447409,0.7300299793020352,0.35238768667452586,mutation_descriptors_only,cssf_63a1a4e89751
0,3,CCR5_HUMAN_Gill_2023,CCR5_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.23656508213328398,0.8194923021269213,0.35238768667452586,mutation_descriptors_only,cssf_516e14d168fd
0,3,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.25882665665713195,0.8966044825605864,0.35238768667452586,mutation_descriptors_only,cssf_2ee5fd080c0f
0,3,ESTA_BACSU_Nutschel_2020,ESTA_BACSU,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2511631910689715,0.8700575922033831,0.35238768667452586,mutation_descriptors_only,cssf_eb7894768bb9
0,3,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.20756330324895467,0.719020733538488,0.35261960352182964,mutation_descriptors_only,cssf_9a3ea6c0c19c
0,3,HXK4_HUMAN_Gersing_2022_activity,HXK4_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.21873691772386342,0.7577272888412285,0.35238768667452586,mutation_descriptors_only,cssf_b10f2912eeeb
0,3,HXK4_HUMAN_Gersing_2023_abundance,HXK4_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2339298186501336,0.8103570677934451,0.35238768667452586,mutation_descriptors_only,cssf_b10f2912eeeb
0,3,I6TAH8_I68A0_Doud_2015,I6TAH8_I68A0,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2373396901605489,0.822169215106162,0.35238768667452586,mutation_descriptors_only,cssf_ac5654d2afd9
0,3,MLAC_ECOLI_MacRae_2023,MLAC_ECOLI,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.23748214511148005,0.8226626937785064,0.35238768667452586,mutation_descriptors_only,cssf_2185c9b20e14
0,3,MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.21579257328858184,0.7533881450362877,0.35238768667452586,mutation_descriptors_only,cssf_9a90786f7320
0,3,NCAP_I34A1_Doud_2015,NCAP_I34A1,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.23133087372653208,0.8013540539844349,0.35238768667452586,mutation_descriptors_only,cssf_ac5654d2afd9
0,3,P53_HUMAN_Giacomelli_2018_Null_Etoposide,P53_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.23829854080541354,0.8254907728344928,0.35261960352182964,mutation_descriptors_only,cssf_a3526b63cbae
0,3,P53_HUMAN_Giacomelli_2018_Null_Nutlin,P53_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.23452869747483948,0.8124316459346698,0.35261960352182964,mutation_descriptors_only,cssf_a3526b63cbae
0,3,P53_HUMAN_Giacomelli_2018_WT_Nutlin,P53_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.23585173150748828,0.8170147725556146,0.35261960352182964,mutation_descriptors_only,cssf_a3526b63cbae
0,3,P53_HUMAN_Kotler_2018,P53_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.23310692104884495,0.8075064654584265,0.35238768667452586,mutation_descriptors_only,cssf_a3526b63cbae
0,3,P84126_THETH_Chan_2017,P84126_THETH,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.23978796062752555,0.8306502795175953,0.35238768667452586,mutation_descriptors_only,cssf_415fc4c4433b
0,3,PAI1_HUMAN_Huttinger_2021,PAI1_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.24021587467589353,0.8321332371172848,0.35238768667452586,mutation_descriptors_only,cssf_51cbf66f0934
0,3,POLG_HCVJF_Qi_2014,POLG_HCVJF,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.21798455990925977,0.8149412215089115,0.35704434371021637,mutation_descriptors_only,cssf_55f4d290e887
0,3,PRKN_HUMAN_Clausen_2023,PRKN_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.22005256178888524,0.7622848158505812,0.35261960352182964,mutation_descriptors_only,cssf_40b8ae05fc9a
0,3,PSAE_PICP2_Tsuboyama_2023_1PSE,PSAE_PICP2,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.24625622182938234,0.8530570023054923,0.35238768667452586,mutation_descriptors_only,cssf_b20798b8020c
0,3,RASH_HUMAN_Bandaru_2017,RASH_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.23450170869622514,0.8123381540163352,0.35238768667452586,mutation_descriptors_only,cssf_550503ae0437
0,3,RASK_HUMAN_Weng_2022_abundance,RASK_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2498918668771464,0.865651252484646,0.35238768667452586,mutation_descriptors_only,cssf_550503ae0437
0,3,RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.22919676304624778,0.7939612740335884,0.35238768667452586,mutation_descriptors_only,cssf_550503ae0437
0,3,RL40A_YEAST_Mavor_2016,RL40A_YEAST,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.21671419302804953,0.7513378119931567,0.35238768667452586,mutation_descriptors_only,cssf_40b8ae05fc9a
0,3,RL40A_YEAST_Roscoe_2013,RL40A_YEAST,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.214574030446089,0.7433066170883161,0.35238768667452586,mutation_descriptors_only,cssf_40b8ae05fc9a
0,3,RL40A_YEAST_Roscoe_2014,RL40A_YEAST,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2108390799452447,0.730368362556753,0.35238768667452586,mutation_descriptors_only,cssf_40b8ae05fc9a
0,3,SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.1934031328401328,0.6699684398285094,0.35123394751710635,mutation_descriptors_only,cssf_60dadcbd5371
0,3,SPTN1_CHICK_Tsuboyama_2023_1TUD,SPTN1_CHICK,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.20442984757687116,0.7081661192565525,0.35238768667452586,mutation_descriptors_only,cssf_b0e1111705e5
0,3,SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,445,0.1984896473928176,0.6875887431277137,0.35238768667452586,mutation_descriptors_only,cssf_63a1a4e89751
0,3,SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.21087409390790812,0.7304896545420136,0.35238768667452586,mutation_descriptors_only,cssf_19622d9f3f73
0,3,SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.23709598358916856,0.8213249903565112,0.35238768667452586,mutation_descriptors_only,cssf_87dffde05f09
0,3,TRPC_SACS2_Chan_2017,TRPC_SACS2,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.24640074035456982,0.8535576806258388,0.35238768667452586,mutation_descriptors_only,cssf_415fc4c4433b
0,3,TRPC_THEMA_Chan_2017,TRPC_THEMA,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.24206702758962073,0.8385452105800584,0.35238768667452586,mutation_descriptors_only,cssf_415fc4c4433b
0,3,UBC9_HUMAN_Weile_2017,UBC9_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.22126693894815663,0.7664915438327641,0.35238768667452586,mutation_descriptors_only,cssf_ab8b39992872
0,3,VG08_BPP22_Tsuboyama_2023_2GP8,VG08_BPP22,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,362,0.2036265114299229,0.7053836018421052,0.35238768667452586,mutation_descriptors_only,cssf_ffaeeb6011e9
1,3,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.22682149747660926,0.7857331086233388,0.36324245932556215,mutation_descriptors_only,cssf_1bf288bd319a
1,3,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,461,0.259426986359851,0.8986823012662332,0.36324245932556215,mutation_descriptors_only,cssf_977f4be4ca9f
1,3,A4_HUMAN_Seuma_2022,A4_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,398,0.24506574471117695,0.8489333119807063,0.36324245932556215,mutation_descriptors_only,cssf_6a1f189f4e62
1,3,ENV_HV1BR_Haddox_2016,ENV_HV1BR,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2344841693156838,0.8122773957894944,0.36324245932556215,mutation_descriptors_only,cssf_1bf288bd319a
1,3,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.19237621183427175,0.6664110793348066,0.36324245932556215,mutation_descriptors_only,cssf_1a40a2a2ccdc
1,3,FKBP3_HUMAN_Tsuboyama_2023_2KFV,FKBP3_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.21817881798548555,0.755793973669448,0.36324245932556215,mutation_descriptors_only,cssf_178ecc1910b6
1,3,GDIA_HUMAN_Silverstein_2021,GDIA_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2338438488208045,0.8100609119475073,0.3650620761115255,mutation_descriptors_only,cssf_8931019bd293
1,3,HECD1_HUMAN_Tsuboyama_2023_3DKM,HECD1_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2186725813460626,0.7575044209795426,0.36324245932556215,mutation_descriptors_only,cssf_45f2530c8897
1,3,HMDH_HUMAN_Jiang_2019,HMDH_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.24185773481857364,0.8378203269692824,0.36324245932556215,mutation_descriptors_only,cssf_5e5c54cd042b
1,3,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.25239365379426093,0.8743177009181783,0.36324245932556215,mutation_descriptors_only,cssf_4ba74830b6b6
1,3,HSP82_YEAST_Flynn_2019,HSP82_YEAST,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.23655963204358432,0.8194670156305859,0.36324245932556215,mutation_descriptors_only,cssf_4ba74830b6b6
1,3,HSP82_YEAST_Mishra_2016,HSP82_YEAST,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2461235273823628,0.8525973350274184,0.36324245932556215,mutation_descriptors_only,cssf_4ba74830b6b6
1,3,IF1_ECOLI_Kelsic_2016,IF1_ECOLI,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.23902603480631285,0.8280127577228715,0.36324245932556215,mutation_descriptors_only,cssf_ab9383c4e9ad
1,3,LGK_LIPST_Klesmith_2015,LGK_LIPST,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.22747243742916112,0.7879883297517362,0.36324245932556215,mutation_descriptors_only,cssf_bba3db8a5a23
1,3,MSH2_HUMAN_Jia_2020,MSH2_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.23872751381869733,0.8269800768650999,0.36324245932556215,mutation_descriptors_only,cssf_48cbc265b524
1,3,MTHR_HUMAN_Weile_2021,MTHR_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.23081719663093503,0.7995747769567279,0.36324245932556215,mutation_descriptors_only,cssf_095a60e097b5
1,3,NPC1_HUMAN_Erwood_2022_HEK293T,NPC1_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,319,0.22204816467381847,0.7691983537134269,0.36324245932556215,mutation_descriptors_only,cssf_5e5c54cd042b
1,3,OTC_HUMAN_Lo_2023,OTC_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.23989721769888017,0.8310376403230636,0.36324245932556215,mutation_descriptors_only,cssf_85ec1183d131
1,3,OXDA_RHOTO_Vanella_2023_activity,OXDA_RHOTO,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2275590521066815,0.7882880811807074,0.36324245932556215,mutation_descriptors_only,cssf_08db490a0d52
1,3,OXDA_RHOTO_Vanella_2023_expression,OXDA_RHOTO,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.24224029237688643,0.839145407647023,0.36324245932556215,mutation_descriptors_only,cssf_08db490a0d52
1,3,POLG_CXB3N_Mattenberger_2021,POLG_CXB3N,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.24554114093848245,0.8505798881978145,0.36166169087371236,mutation_descriptors_only,cssf_6872ef7481de
1,3,PTEN_HUMAN_Matreyek_2021,PTEN_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2435674090703507,0.8437427782762049,0.36324245932556215,mutation_descriptors_only,cssf_a81536eee23e
1,3,PTEN_HUMAN_Mighell_2018,PTEN_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2376442992143055,0.8232244148185404,0.36324245932556215,mutation_descriptors_only,cssf_a81536eee23e
1,3,Q2N0S5_9HIV1_Haddox_2018,Q2N0S5_9HIV1,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.22809405251566453,0.7901413707936135,0.36324245932556215,mutation_descriptors_only,cssf_1bf288bd319a
1,3,Q59976_STRSQ_Romero_2015,Q59976_STRSQ,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.23691320736783428,0.8206926028058042,0.36166169087371236,mutation_descriptors_only,cssf_9ddcf4dec5c1
1,3,RAD_ANTMA_Tsuboyama_2023_2CJJ,RAD_ANTMA,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,387,0.2503945141923207,0.8673927649777289,0.3650620761115255,mutation_descriptors_only,cssf_0eef6f01f081
1,3,RCRO_LAMBD_Tsuboyama_2023_1ORC,RCRO_LAMBD,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.19773812809467298,0.6849853113998142,0.36324245932556215,mutation_descriptors_only,cssf_c6c5a726cc75
1,3,RD23A_HUMAN_Tsuboyama_2023_1IFY,RD23A_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,399,0.2011455489847286,0.6967891682145949,0.36324245932556215,mutation_descriptors_only,cssf_3998cbaed1a7
1,3,RPC1_BP434_Tsuboyama_2023_1R69,RPC1_BP434,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.19546583113464094,0.6771138398947579,0.36324245932556215,mutation_descriptors_only,cssf_ffbe89385f32
1,3,RS15_GEOSE_Tsuboyama_2023_1A32,RS15_GEOSE,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.21291412539369817,0.7375565344403117,0.36324245932556215,mutation_descriptors_only,cssf_bcab9ac142f5
1,3,SPIKE_SARS2_Starr_2020_binding,SPIKE_SARS2,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.22272970122121996,0.7716384820240751,0.36324245932556215,mutation_descriptors_only,cssf_761ae81d509c
1,3,SPIKE_SARS2_Starr_2020_expression,SPIKE_SARS2,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2210306891130074,0.7656839163560584,0.36324245932556215,mutation_descriptors_only,cssf_761ae81d509c
1,3,TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.18439799650106756,0.6387737168944524,0.36324245932556215,mutation_descriptors_only,cssf_1a40a2a2ccdc
1,3,TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.21708486389169834,0.7520044036314877,0.36324245932556215,mutation_descriptors_only,cssf_b5a772423035
1,3,TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,281,0.23212868756113608,0.804118634469385,0.36324245932556215,mutation_descriptors_only,cssf_540579521118
1,3,VKOR1_HUMAN_Chiasson_2020_abundance,VKOR1_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.22337708813252696,0.7738013186854112,0.36324245932556215,mutation_descriptors_only,cssf_893ea5ec829f
1,3,VKOR1_HUMAN_Chiasson_2020_activity,VKOR1_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,349,0.24168785211240995,0.837233179031792,0.36166169087371236,mutation_descriptors_only,cssf_893ea5ec829f
2,3,AMIE_PSEAE_Wrenbeck_2017,AMIE_PSEAE,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2218991393034918,0.768681954758311,0.361246331381891,mutation_descriptors_only,cssf_0406336ba271
2,3,BLAT_ECOLX_Deng_2012,BLAT_ECOLX,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2358728857050219,0.817088538233319,0.361246331381891,mutation_descriptors_only,cssf_1ca89f8f1279
2,3,BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.22693785614717707,0.7861552673224869,0.361246331381891,mutation_descriptors_only,cssf_1ca89f8f1279
2,3,BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,495,0.2153686686469322,0.7606915324893393,0.361246331381891,mutation_descriptors_only,cssf_1ca89f8f1279
2,3,BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.22534034841137965,0.7806022551887898,0.361246331381891,mutation_descriptors_only,cssf_1ca89f8f1279
2,3,BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.22383050519167916,0.7753720022376934,0.361246331381891,mutation_descriptors_only,cssf_234425dd63e3
2,3,CALM1_HUMAN_Weile_2017,CALM1_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.23745188557016578,0.8225578814708596,0.361246331381891,mutation_descriptors_only,cssf_16d6e5408850
2,3,CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,266,0.23165590522224946,0.8024810131285942,0.3622469340968778,mutation_descriptors_only,cssf_c257cf3223e7
2,3,CATR_CHLRE_Tsuboyama_2023_2AMI,CATR_CHLRE,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2085960660925049,0.7225983307616837,0.361246331381891,mutation_descriptors_only,cssf_16d6e5408850
2,3,CBS_HUMAN_Sun_2020,CBS_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.24557519873584602,0.8592917716176031,0.361246331381891,mutation_descriptors_only,cssf_c188af622fce
2,3,CP2C9_HUMAN_Amorosi_2021_abundance,CP2C9_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.22308944964113983,0.7728049092246165,0.361246331381891,mutation_descriptors_only,cssf_1d3a8e32222c
2,3,CP2C9_HUMAN_Amorosi_2021_activity,CP2C9_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2334288771801012,0.8086217547703596,0.361246331381891,mutation_descriptors_only,cssf_1d3a8e32222c
2,3,GAL4_YEAST_Kitzman_2015,GAL4_YEAST,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2529900878076134,0.8763848774187086,0.361246331381891,mutation_descriptors_only,cssf_2be67f569203
2,3,HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.19307627915215633,0.6688361848739488,0.361246331381891,mutation_descriptors_only,cssf_f4afbafe8fe3
2,3,ILF3_HUMAN_Tsuboyama_2023_2L33,ILF3_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.212404270491835,0.7357903443681862,0.361246331381891,mutation_descriptors_only,cssf_a0ac9f2c6c49
2,3,KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2642226117913586,0.9152944339096926,0.361246331381891,mutation_descriptors_only,cssf_8626537a0620
2,3,KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.24008083912643513,0.8316648384140345,0.361246331381891,mutation_descriptors_only,cssf_8626537a0620
2,3,KCNJ2_MOUSE_Coyote-Maestas_2022_function,KCNJ2_MOUSE,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.24513589471091152,0.8491760784795115,0.361246331381891,mutation_descriptors_only,cssf_f35e7c0d2382
2,3,KCNJ2_MOUSE_Coyote-Maestas_2022_surface,KCNJ2_MOUSE,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.24293754832394843,0.8415607743070884,0.361246331381891,mutation_descriptors_only,cssf_f35e7c0d2382
2,3,KKA2_KLEPN_Melnikov_2014,KKA2_KLEPN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.22749877667823792,0.7880793257859721,0.361246331381891,mutation_descriptors_only,cssf_72f0344ad526
2,3,NUSA_ECOLI_Tsuboyama_2023_1WCL,NUSA_ECOLI,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.17453756988182087,0.604616180038,0.361246331381891,mutation_descriptors_only,cssf_a92a5d40f0e3
2,3,ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,335,0.22471836146974794,0.778448108574827,0.361246331381891,mutation_descriptors_only,cssf_a7d25cc6753c
2,3,PHOT_CHLRE_Chen_2023,PHOT_CHLRE,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.21602767931282726,0.7483422069932228,0.361246331381891,mutation_descriptors_only,cssf_3193156583c0
2,3,PPARG_HUMAN_Majithia_2016,PPARG_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2541541106952824,0.88041631422049,0.361246331381891,mutation_descriptors_only,cssf_6d98a5313455
2,3,RBP1_HUMAN_Tsuboyama_2023_2KWH,RBP1_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,488,0.2250364534434966,0.7795495518580846,0.361246331381891,mutation_descriptors_only,cssf_bc19e1d23319
2,3,RCD1_ARATH_Tsuboyama_2023_5OAO,RCD1_ARATH,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,494,0.1974487853896579,0.6839830067248313,0.361246331381891,mutation_descriptors_only,cssf_329d15de34fe
2,3,RL20_AQUAE_Tsuboyama_2023_1GYZ,RL20_AQUAE,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.2055215511402154,0.7119478932244724,0.3572464251710161,mutation_descriptors_only,cssf_310c599ef29a
2,3,RNC_ECOLI_Weeks_2023,RNC_ECOLI,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.23888684827767925,0.8275287307183452,0.361246331381891,mutation_descriptors_only,cssf_a0ac9f2c6c49
2,3,S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.23676894183038336,0.8201920839052326,0.361246331381891,mutation_descriptors_only,cssf_dedbcf3c34ac
2,3,S22A1_HUMAN_Yee_2023_activity,S22A1_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.22552969722740465,0.7812581790561685,0.361246331381891,mutation_descriptors_only,cssf_dedbcf3c34ac
2,3,SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.22593391623667586,0.7826584354791826,0.361246331381891,mutation_descriptors_only,cssf_cf940c8da196
2,3,SDA_BACSU_Tsuboyama_2023_1PV0,SDA_BACSU,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,417,0.19928838915244398,0.690355727003148,0.361246331381891,mutation_descriptors_only,cssf_3a5047c87583
2,3,SOX30_HUMAN_Tsuboyama_2023_7JJK,SOX30_HUMAN,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.21837247601292137,0.7564648250904986,0.361246331381891,mutation_descriptors_only,cssf_6cc095ce3976
2,3,YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,464,0.2207777093735756,0.7647968636655584,0.361246331381891,mutation_descriptors_only,cssf_ac44f5c3e836
2,3,YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,357,0.19917460179354143,0.6899617364715144,0.361246331381891,mutation_descriptors_only,cssf_ca121528f828
3,3,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.21933991829872396,0.7598161451509604,0.3567946044228024,mutation_descriptors_only,cssf_a5d49b9502ef
3,3,A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA,cross_protein_histgb_mutation_only,mondrian_substitution,0.5,500,0.21280047671207108,0.7371628436618836,0.36200255808672194,mutation_descriptors_only,cssf_97ae43962602
